id;pasta;volume;imagem;ncb2;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
8080;798873;1;5;79887315;https://permalinkbnd.bnportugal.gov.pt/viewer/279100/?offset=#page=5&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";798873;https://purl.pt/44930;https://bndigital.bnportugal.gov.pt//i/?IIIF=/fd/07/3b/25/fd073b25-f776-432d-95b0-d26cd417aa0a/iiif/cam-988-p_0003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Camões e os Lusíadas;estudo crítico publicado por ocasião do tricentenário;;1.ª ed.;Lisboa : Nova Livr. Internacional;1880;1880;XX p.;Braga, Teófilo, 1843-1924;;;;;;CAM. 988 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/798873;Livre
8081;798873;1;7;79887317;https://permalinkbnd.bnportugal.gov.pt/viewer/279100/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;798873;https://purl.pt/44930;https://bndigital.bnportugal.gov.pt//i/?IIIF=/fd/07/3b/25/fd073b25-f776-432d-95b0-d26cd417aa0a/iiif/cam-988-p_0003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Camões e os Lusíadas;estudo crítico publicado por ocasião do tricentenário;;1.ª ed.;Lisboa : Nova Livr. Internacional;1880;1880;XX p.;Braga, Teófilo, 1843-1924;;;;;;CAM. 988 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/798873;Livre
8082;874191;1;9;87419119;https://permalinkbnd.bnportugal.gov.pt/viewer/278495/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Assassínio de Inês de Castro | 1764;874191;https://purl.pt/44675;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a0/63/83/e3/a06383e3-edcd-485a-98fc-dafc1c281033/iiif/cam-543-v_0003.tif/full/!300,500/0/default.jpg;Livro impresso;Francês;;Art camonien;lettre a Mr. Joaquim de Araujo;;1.ª ed.;Porto : Redacção do Circulo Camoniano;1892;1892;13 p., 1 est.;Vaksel, Platon L'vovich, 1844-1918;;;Araújo, Joaquim de, 1858-1917, Antecedente bibliográfico;;;CAM. 543 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/874191;Livre
8083;224027;1;7;22402717;https://permalinkbnd.bnportugal.gov.pt/viewer/14663/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;224027;https://purl.pt/23629;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/7a/f5/77/7b7af577-eb20-40d0-8bd4-f587cc634b01/iiif/cam-198-p_0000_capa-capa_t24-C-R0150_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;Português;Los Lusiadas;;;1.ª ed.;Impresso en Alcala de Henares : por Iuan Gracian;1580;1580;388 p.;Camões, Luís de, 1524-1580;;;"Caldeira, Bento, fl. 1580, Tradutor ; Gracián, Juan, fl. 1572-1599, Impressor ; Cenáculo, Manuel do, 1724-1814, Antigo possuidor";;;F. 1622;;http://id.bnportugal.gov.pt/bib/catbnp/224027;Livre
8084;9413;1;1;941311;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8085;9413;1;9;941319;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Desembarque de Gama em Calecut | 1767;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8086;9413;1;14;9413114;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=14&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Segunda Audiência do Samorim a Gama | 1768;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8087;9413;1;19;9413119;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=19&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Ilha de Vénus | 1769;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8088;9413;1;20;9413120;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=20&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8089;9413;1;39;9413139;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=39&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Camões na gruta de Macau | 1760;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8090;9413;1;42;9413142;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=42&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Visita do Rei de Melinde a Gama | 1761;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8091;9413;1;45;9413145;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=45&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8092;9413;1;48;9413148;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=48&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8093;9413;1;59;9413159;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=59&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Assassínio de Inês de Castro | 1764;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8094;9413;1;66;9413166;https://permalinkbnd.bnportugal.gov.pt/viewer/256552/?offset=#page=66&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;9413;https://purl.pt/40198;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ba/42/5c/2b/ba425c2b-606d-477e-8124-8e22e680f4c2/iiif/cam-1138-v_0000_000001.tif/full/!300,500/0/default.jpg;Periódico;Português;;Camões;;;1.ª ed.;Lisboa : Caminho;1980;1980;;;;;Lopes, Óscar, 1917-2013, Director;;;CAM. 1138 V.;;http://id.bnportugal.gov.pt/bib/catbnp/9413;Interno
8095;51530;1;9;5153019;https://permalinkbnd.bnportugal.gov.pt/viewer/14657/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;51530;https://purl.pt/23692;https://bndigital.bnportugal.gov.pt//i/?IIIF=/3a/f0/8e/09/3af08e09-1403-4932-b207-cabbc0c4b992/iiif/cam-8-p_0000_capa-capa_t24-C-R0150_000009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Primeira parte dos Autos e comedias portuguesas;;;Agora nouamente juntas & emendadas nesta primeira impressão;Lisboa : por Andres Lobato;1587;1587;2, 179 f.;;;"Camões, Luís de, 1524-1580, Autor ; Prestes, António, fl. 1587, Autor ; Lopes, Henrique, 15--, Autor ; Pinto, Jorge, 15--, Autor ; Ribeiro, Jerónimo, 15--, Autor";"Lopes, Afonso, fl. 1583 - 1589, Editor literário ; Lobato, André, fl. 1583 - 1587, Impressor";;;F. 6945;;http://id.bnportugal.gov.pt/bib/catbnp/51530;Livre
8096;289933;1;2;28993312;https://permalinkbnd.bnportugal.gov.pt/viewer/3/?offset=#page=2&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Desembarque de Gama em Calecut | 1767;289933;https://purl.pt/20913;https://bndigital.bnportugal.gov.pt//i/?IIIF=/66/b3/f4/35/66b3f435-5fe0-4a0c-b006-48c1c6534aeb/iiif/cam-252-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;3 retratos de Camões;;;1.ª ed.;Lisboa : Edições Panorama;1972;1972;1 f. desdobr.;;;;;;;S.N.I. 2696;;http://id.bnportugal.gov.pt/bib/catbnp/289933;Interno
8097;289933;1;3;28993313;https://permalinkbnd.bnportugal.gov.pt/viewer/3/?offset=#page=3&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Segunda Audiência do Samorim a Gama | 1768;289933;https://purl.pt/20913;https://bndigital.bnportugal.gov.pt//i/?IIIF=/66/b3/f4/35/66b3f435-5fe0-4a0c-b006-48c1c6534aeb/iiif/cam-252-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;3 retratos de Camões;;;1.ª ed.;Lisboa : Edições Panorama;1972;1972;1 f. desdobr.;;;;;;;S.N.I. 2696;;http://id.bnportugal.gov.pt/bib/catbnp/289933;Interno
8098;289933;1;4;28993314;https://permalinkbnd.bnportugal.gov.pt/viewer/3/?offset=#page=4&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Ilha de Vénus | 1769;289933;https://purl.pt/20913;https://bndigital.bnportugal.gov.pt//i/?IIIF=/66/b3/f4/35/66b3f435-5fe0-4a0c-b006-48c1c6534aeb/iiif/cam-252-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;3 retratos de Camões;;;1.ª ed.;Lisboa : Edições Panorama;1972;1972;1 f. desdobr.;;;;;;;S.N.I. 2696;;http://id.bnportugal.gov.pt/bib/catbnp/289933;Interno
8099;321765;1;1;32176511;https://permalinkbnd.bnportugal.gov.pt/viewer/85826/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;321765;https://purl.pt/14682;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1f/1d/cc/fe/1f1dccfe-c72d-40b4-aeab-30265dfe188d/iiif/321765_0000_capa-capa_t24-C-R0150_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;"Conceitos e maximas do poema de Luiz de Camões ""Os Lusíadas""";;;1.ª ed.;Lisboa : Henrique Zeferino;1888;1888;61 p.;;;;Barreto, B., ca 18 - -, Compilador;;;L. 25554//2 P.;;http://id.bnportugal.gov.pt/bib/catbnp/321765;Livre
8100;330274;1;10;330274110;https://permalinkbnd.bnportugal.gov.pt/viewer/14597/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Camões na gruta de Macau | 1760;330274;https://purl.pt/37926;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d9/de/ac/11/d9deac11-8edd-495d-a996-79d5c42a00e6/iiif/cam-417-p_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Francês;;Le Portugal de Camões;suivi dune traduction française des stances contenues dans louvrage;;1.ª ed.;Paris : s. n.;1890;1890;X, 384, 3 p.;Daux, André Adolphe;;;;;;CAM. 417 P.;;http://id.bnportugal.gov.pt/bib/catbnp/330274;Livre
8101;347365;1;75;347365175;https://permalinkbnd.bnportugal.gov.pt/viewer/255741/?offset=#page=75&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Visita do Rei de Melinde a Gama | 1761;347365;https://purl.pt/39791;https://bndigital.bnportugal.gov.pt//i/?IIIF=/17/5c/95/11/175c9511-0791-435d-baeb-26376205571d/iiif/cam-1050-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A família flaviense de Camões;;;1.ª ed.;Lisboa : Real Assoc. dos Arquitectos Civis e Arqueol. Portugueses;1974;1974;72, 5 p.;Borges, José Guilherme Calvão, 1931-2001;;;;;;CAM. 1050 V.;;http://id.bnportugal.gov.pt/bib/catbnp/347365;Interno
8102;347365;1;76;347365176;https://permalinkbnd.bnportugal.gov.pt/viewer/255741/?offset=#page=76&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";347365;https://purl.pt/39791;https://bndigital.bnportugal.gov.pt//i/?IIIF=/17/5c/95/11/175c9511-0791-435d-baeb-26376205571d/iiif/cam-1050-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A família flaviense de Camões;;;1.ª ed.;Lisboa : Real Assoc. dos Arquitectos Civis e Arqueol. Portugueses;1974;1974;72, 5 p.;Borges, José Guilherme Calvão, 1931-2001;;;;;;CAM. 1050 V.;;http://id.bnportugal.gov.pt/bib/catbnp/347365;Interno
8103;347365;1;77;347365177;https://permalinkbnd.bnportugal.gov.pt/viewer/255741/?offset=#page=77&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;347365;https://purl.pt/39791;https://bndigital.bnportugal.gov.pt//i/?IIIF=/17/5c/95/11/175c9511-0791-435d-baeb-26376205571d/iiif/cam-1050-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A família flaviense de Camões;;;1.ª ed.;Lisboa : Real Assoc. dos Arquitectos Civis e Arqueol. Portugueses;1974;1974;72, 5 p.;Borges, José Guilherme Calvão, 1931-2001;;;;;;CAM. 1050 V.;;http://id.bnportugal.gov.pt/bib/catbnp/347365;Interno
8104;347365;1;78;347365178;https://permalinkbnd.bnportugal.gov.pt/viewer/255741/?offset=#page=78&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Assassínio de Inês de Castro | 1764;347365;https://purl.pt/39791;https://bndigital.bnportugal.gov.pt//i/?IIIF=/17/5c/95/11/175c9511-0791-435d-baeb-26376205571d/iiif/cam-1050-v_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;A família flaviense de Camões;;;1.ª ed.;Lisboa : Real Assoc. dos Arquitectos Civis e Arqueol. Portugueses;1974;1974;72, 5 p.;Borges, José Guilherme Calvão, 1931-2001;;;;;;CAM. 1050 V.;;http://id.bnportugal.gov.pt/bib/catbnp/347365;Interno
8105;354066;1;133;3540661133;https://permalinkbnd.bnportugal.gov.pt/viewer/14651/?offset=#page=133&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;354066;https://purl.pt/14104;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/da/de/9e/7bdade9e-3c1f-40f5-b1be-3d4799a848c8/iiif/cam-44-1-p_0000_Obra%20Completa_t24-C-R0150_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;1.ª ed.;Impressas em Lisboa : a custa de Antonio Craesbeeck de Mello, impressor de Sua Alteza;1663;1663;4, 142, 2 f.;Camões, Luís de, 1524-1580;;;"Barreto, João Franco, 1600-post. 1674, Editor literário ; Mendonça, André Furtado de, ?-1676, Personalidade a quem é dedicada a obra ; Craesbeeck, António, 1640-1684, Autor da dedicatória ; Norton, Tomás, 1804-1860, Antigo possuidor";;;CAM. 44//1 P.;PATRIMONIA2;http://id.bnportugal.gov.pt/bib/catbnp/354066;Livre
8106;354066;1;257;3540661257;https://permalinkbnd.bnportugal.gov.pt/viewer/14651/?offset=#page=257&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;354066;https://purl.pt/14104;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/da/de/9e/7bdade9e-3c1f-40f5-b1be-3d4799a848c8/iiif/cam-44-1-p_0000_Obra%20Completa_t24-C-R0150_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;;;1.ª ed.;Impressas em Lisboa : a custa de Antonio Craesbeeck de Mello, impressor de Sua Alteza;1663;1663;4, 142, 2 f.;Camões, Luís de, 1524-1580;;;"Barreto, João Franco, 1600-post. 1674, Editor literário ; Mendonça, André Furtado de, ?-1676, Personalidade a quem é dedicada a obra ; Craesbeeck, António, 1640-1684, Autor da dedicatória ; Norton, Tomás, 1804-1860, Antigo possuidor";;;CAM. 44//1 P.;PATRIMONIA2;http://id.bnportugal.gov.pt/bib/catbnp/354066;Livre
8107;354069;1;136;3540691136;https://permalinkbnd.bnportugal.gov.pt/viewer/14666/?offset=#page=136&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Desembarque de Gama em Calecut | 1767;354069;https://purl.pt/14197;https://bndigital.bnportugal.gov.pt//i/?IIIF=/87/d3/a3/3a/87d3a33a-58ed-480b-b9ac-c97a02158180/iiif/cam-45-p_0000_Obra%20Completa_t24-C-R0150_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Obras de Lvis de Camoens principe dos poetas portugueses;;;1.ª ed.;Lisboa : por Antonio Craesbeeck dMello Impressor da Casa Real;1669;1669;8, 376, 78 p.;Camões, Luís de, 1524-1580;;;"Sousa, Francisco de, 1631-1711, Personalidade a quem é dedicada a obra ; Barreto, João Franco, 1600-post. 1674, Editor literário ; Craesbeeck, António, 1640-1684, Impressor ; Norton, Tomás, 1804-1860, Antigo possuidor";;;J.S. 6437;PATRIMONIA2;http://id.bnportugal.gov.pt/bib/catbnp/354069;Livre
8108;371694;1;1;37169411;https://permalinkbnd.bnportugal.gov.pt/viewer/86824/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Segunda Audiência do Samorim a Gama | 1768;371694;https://purl.pt/17237;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f0/f8/42/6b/f0f8426b-79ee-4d7a-8099-21d5c1d65643/iiif/371694_0000_capa-capa_t24-C-R0150_000003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Sonetos;;;1.ª ed.;Lisboa : A Educadora - Empreza Editora;1913;1913;2 partes em 2 vol.;Camões, Luís de, 1524-1580;;;Braga, Teófilo, 1843-1924, Autor da introdução, etc.;;;CAM. 257//1 V.;;http://id.bnportugal.gov.pt/bib/catbnp/371694;Livre
8109;371694;1;21;371694121;https://permalinkbnd.bnportugal.gov.pt/viewer/86824/?offset=#page=21&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Ilha de Vénus | 1769;371694;https://purl.pt/17237;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f0/f8/42/6b/f0f8426b-79ee-4d7a-8099-21d5c1d65643/iiif/371694_0000_capa-capa_t24-C-R0150_000003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Sonetos;;;1.ª ed.;Lisboa : A Educadora - Empreza Editora;1913;1913;2 partes em 2 vol.;Camões, Luís de, 1524-1580;;;Braga, Teófilo, 1843-1924, Autor da introdução, etc.;;;CAM. 257//1 V.;;http://id.bnportugal.gov.pt/bib/catbnp/371694;Livre
8110;371694;1;39;371694139;https://permalinkbnd.bnportugal.gov.pt/viewer/86824/?offset=#page=39&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;371694;https://purl.pt/17237;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f0/f8/42/6b/f0f8426b-79ee-4d7a-8099-21d5c1d65643/iiif/371694_0000_capa-capa_t24-C-R0150_000003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Sonetos;;;1.ª ed.;Lisboa : A Educadora - Empreza Editora;1913;1913;2 partes em 2 vol.;Camões, Luís de, 1524-1580;;;Braga, Teófilo, 1843-1924, Autor da introdução, etc.;;;CAM. 257//1 V.;;http://id.bnportugal.gov.pt/bib/catbnp/371694;Livre
8111;371694;1;57;371694157;https://permalinkbnd.bnportugal.gov.pt/viewer/86824/?offset=#page=57&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Camões na gruta de Macau | 1760;371694;https://purl.pt/17237;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f0/f8/42/6b/f0f8426b-79ee-4d7a-8099-21d5c1d65643/iiif/371694_0000_capa-capa_t24-C-R0150_000003.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Sonetos;;;1.ª ed.;Lisboa : A Educadora - Empreza Editora;1913;1913;2 partes em 2 vol.;Camões, Luís de, 1524-1580;;;Braga, Teófilo, 1843-1924, Autor da introdução, etc.;;;CAM. 257//1 V.;;http://id.bnportugal.gov.pt/bib/catbnp/371694;Livre
8112;381189;1;7;38118917;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Visita do Rei de Melinde a Gama | 1761;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8113;381189;1;10;381189110;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
