id;pasta;volume;imagem;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
10235;381189;1;120;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=120&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;"Episódios - Concílio ""Conselho dos Deuses"" | 569";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10236;381189;1;134;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=134&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10237;381189;1;156;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=156&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Assassínio de Inês de Castro | 571;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10238;381189;1;162;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=162&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10239;381189;1;164;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=164&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Vénus aplaca os Ventos e a tormenta | 573;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10240;381189;1;205;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=205&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Desembarque de Gama em Calecut | 574;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10241;381189;1;215;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=215&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Segunda Audiência do Samorim a Gama | 575;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10242;381189;1;217;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=217&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Ilha de Vénus | 576;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10243;381189;1;242;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=242&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10244;381189;1;252;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=252&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Camões na gruta de Macau | 567;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10245;381189;1;258;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=258&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Visita do Rei de Melinde a Gama | 568;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10246;381189;1;260;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=260&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;"Episódios - Concílio ""Conselho dos Deuses"" | 569";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10247;381189;1;277;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=277&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10248;381189;1;291;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=291&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Assassínio de Inês de Castro | 571;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10249;381189;1;299;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=299&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10250;381189;1;301;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=301&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Vénus aplaca os Ventos e a tormenta | 573;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10251;381189;1;311;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=311&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Desembarque de Gama em Calecut | 574;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10252;381189;1;334;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=334&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Segunda Audiência do Samorim a Gama | 575;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10253;381189;1;340;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=340&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Ilha de Vénus | 576;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10254;381189;1;342;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=342&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10255;381189;1;357;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=357&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Camões na gruta de Macau | 567;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10256;381189;1;371;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=371&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Camões na gruta de Macau | 567;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10257;381189;1;377;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=377&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Visita do Rei de Melinde a Gama | 568;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10258;381189;1;379;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=379&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;"Episódios - Concílio ""Conselho dos Deuses"" | 569";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10259;381189;1;381;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=381&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10260;381189;1;402;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=402&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Assassínio de Inês de Castro | 571;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
10261;381189;1;418;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=418&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
