ncb|purl|capa|tipo de material|língua|língua da obra original|título|subtítulo|título original|edição|publicação|data da publicação|data da publicação2|dimensões|autor|autor - organização|co-autores|autores secundários|co-autores - organizações|autores secundários - organizações|cota|coleção|id persistente|acesso|notas gerais|notas título|notas conteúdo|sumário|título uniforme|título colectivo uniforme
386992|https://purl.pt/43661|https://bndigital.bnportugal.gov.pt//i/?IIIF=/0c/53/05/58/0c530558-6907-414a-974d-e379f3070104/iiif/cam-64-4-a_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Homenagem da Sociedade Amizade, Recreio e Ínstrução|||1.ª ed.|S. Miguel : Lit. dos Açores|1880|1880|||||Camões, Luís de, 1524-1580, Antecedente bibliográfico||Sociedade Amizade Recreio e Ínstrução|CAM. 64//4 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/386992|Livre
396405|https://purl.pt/6115|https://bndigital.bnportugal.gov.pt//i/?IIIF=/11/21/33/35/11213335-0c6f-4347-8501-397d47049e54/iiif/e-2172-v_0000_1-2_p24-C-R0150_000001.tif/full/!300,500/0/default.jpg|Iconografia|Português||Luís de Camões|||1.ª ed.|Macau : Com. Org. Comem. Dia de Portugal de Camões e das Comunid. Portuguesas|1992|1992|1 imagem|Fialho, Fernando Jorge, 1965-||||||PURL 6115/0||http://id.bnportugal.gov.pt/bib/catbnp/396405|Interno
397670|https://purl.pt/43874|https://bndigital.bnportugal.gov.pt//i/?IIIF=/f4/b1/c2/b3/f4b1c2b3-f0bb-4cb4-b767-93d0dae46bc3/iiif/cam-70-v_0000_000007.tif/full/!300,500/0/default.jpg|Livro impresso|Português ; Francês||Episodio da Ilha de Venus extrahido dos Lusiadas de Camões|||1.ª ed.|Braga : Typ. Lealdade : Sociedade Democrática Recreativa|1880|1880|23 p.|Camões, Luís de, 1524-1580|||Caldas, José Joaquim da Silva Pereira, 1818-1903, Autor da introdução, etc. ; Cournand, Antoine de, Autor da introdução, etc.|||L. 5895//9 A|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397670|Livre
397818|https://purl.pt/43426|https://bndigital.bnportugal.gov.pt//i/?IIIF=/58/13/66/39/58136639-f7f1-4612-94b8-d6a78a970d34/iiif/cam-707-p_0007.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Os Lusíadas|poema épico||Nova ed., cuidadosamente revista|Lisboa : Livraria de António Maria Pereira|1891|1891|XVIII, 457 p., 2 est.|Camões, Luís de, 1524-1580|||Silva, Inocêncio Francisco da, 1810-1876, Autor da introdução, etc.|||CAM. 707 P.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397818|Livre
397822|https://purl.pt/43741|https://bndigital.bnportugal.gov.pt//i/?IIIF=/53/07/f6/e6/5307f6e6-7747-45f0-8d9c-435d2871d068/iiif/cam-35-v_0007.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Os Lusíadas|||Ed. comemorativa do IV Centenário do Descobrimento Marítimo da India|Lisboa : Typographia do Commercio|1898|1898|186 fls.|Camões, Luís de, 1524-1580||||||CAM. 35 V.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397822|Livre
397852|https://purl.pt/43811|https://bndigital.bnportugal.gov.pt//i/?IIIF=/97/d2/74/d0/97d274d0-35d0-4540-bdbb-0b1af3d4ba91/iiif/cam-45-v_0005.tif/full/!300,500/0/default.jpg|Livro impresso|Francês ; Português||Les Lusiades|chant primier||Edition commemorative du septieme anniversaire du tricentenaire de Camöes|Lisboa : Imprensa Nacional|1887|1887|79 p.|Camões, Luís de, 1524-1580|||Courtois, Henri de, Tradutor|||L. 5907//7 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397852|Livre
397863|https://purl.pt/43931|https://bndigital.bnportugal.gov.pt//i/?IIIF=/c3/91/eb/4c/c391eb4c-8bd2-4992-a05f-625f8ef77ebc/iiif/cam-69-v_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||A Ode de Luiz de Camões ao Conde do Redondo, restituida á sua primitiva licção|||Edição commemorativa do 4º anniversario do Tricentenario Camoniano|Lisboa : Typographia Elzeviriana|1884|1884|22, 2 p.|Camões, Luís de, 1524-1580|||Cunha, Xavier da, 1840-1920, Editor literário ; Carvalho, Alfredo de, fl. 1884, Tipógrafo|||CAM. 69 V.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397863|Livre
397876|https://purl.pt/43825|https://bndigital.bnportugal.gov.pt//i/?IIIF=/de/b5/45/9c/deb5459c-316c-4583-bb29-fa7038aaebdc/iiif/cam-59-v_0009.tif/full/!300,500/0/default.jpg|Livro impresso|Francês|Português|Sonnets choisis|||1.ª ed.|Paris : Plon|1879|1879|VII, 40 p.|Camões, Luís de, 1524-1580|||Cazaubon, Léonce, Tradutor|||CAM. 59 V.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397876|Livre
397877|https://purl.pt/43875|https://bndigital.bnportugal.gov.pt//i/?IIIF=/3a/34/50/28/3a345028-610d-4c37-af11-98e95904bfe5/iiif/cam-75-1-v_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Tercetos impressos pela primeira vez, em 1576, na História da Província de Santa Cruz, de Pedro de Magalhães Gandavo|||1.ª ed.|Lisboa : Joaquim Eusébio dos Santos|1894|1894|12 p., 1 est.|Camões, Luís de, 1524-1580|||Braga, Teófilo, 1843-1924, Comentador (em meio audiovisual)|||CAM. 75//1 V.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/397877|Livre
401648|https://purl.pt/43662|https://bndigital.bnportugal.gov.pt//i/?IIIF=/c5/6f/77/dc/c56f77dc-6fe1-4b19-8eac-61a13ea62b02/iiif/cam-64-7-a_0000_000001.tif/full/!300,500/0/default.jpg|Periódico|Português||Plutarcho portuguez|colecção de retratos e biographias dos principaes vultos historicos da civilisação portugueza||1.ª ed.|Porto : Julio Costa, Emilio Biel|1881|1881||||||||J. 1690//7 V.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/401648|Livre
