259407;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7f/de/5d/3f/7fde5d3f-0a4a-45dc-ab8c-43fdfbe6e0cd/iiif/cam-346-1-p_0001.tif/full/!300,500/0/default.jpg
259488;https://bndigital.bnportugal.gov.pt//i/?IIIF=/dd/89/b0/4b/dd89b04b-81c6-4e93-87dd-93410c147964/iiif/cam-235-p_0009.tif/full/!300,500/0/default.jpg
259501;https://bndigital.bnportugal.gov.pt//i/?IIIF=/34/70/f5/f4/3470f5f4-6bda-4236-84d1-98b6fd05ebf6/iiif/cam-237-p_0007.tif/full/!300,500/0/default.jpg
259566;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8a/0e/8e/ed/8a0e8eed-736d-402e-b314-463f5a8cd1a5/iiif/cam-252-p_0000_000007.tif/full/!300,500/0/default.jpg
259746;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f0/a5/8a/c5/f0a58ac5-eb24-48c9-90ad-8973de71526c/iiif/cam-261-p_0000_000008.tif/full/!300,500/0/default.jpg
259807;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5a/5d/8c/a7/5a5d8ca7-2abb-4a16-8e9b-a5ff633e9f1c/iiif/cam-269-p_0007.tif/full/!300,500/0/default.jpg
264232;https://bndigital.bnportugal.gov.pt//i/?IIIF=/fa/a1/bb/23/faa1bb23-36d3-4bcd-9c3e-48f2179ed565/iiif/cam-295-p_0019.tif/full/!300,500/0/default.jpg
282169;https://bndigital.bnportugal.gov.pt//i/?IIIF=/af/94/8c/f3/af948cf3-66c9-4fd3-a3dd-ac2278b15e0c/iiif/cam-378-1-v_0000_000001.tif/full/!300,500/0/default.jpg
285564;https://bndigital.bnportugal.gov.pt//i/?IIIF=/22/ed/bb/9f/22edbb9f-bc5e-4661-bad4-22ba52bcba05/iiif/cam-349-p_0009.tif/full/!300,500/0/default.jpg
303896;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f3/c7/47/8a/f3c7478a-10f9-45c8-905f-f5291d4eda5d/iiif/cam-52-v_0000_000011.tif/full/!300,500/0/default.jpg
319801;https://bndigital.bnportugal.gov.pt//i/?IIIF=/89/01/da/28/8901da28-f82c-42be-a0d8-bbfc0b0695d3/iiif/cam-352-1-p_0001.tif/full/!300,500/0/default.jpg
321887;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f1/9e/10/b3/f19e10b3-2ffa-455a-aa1a-12c89599d980/iiif/cam-308-p_0000_000005.tif/full/!300,500/0/default.jpg
322001;https://bndigital.bnportugal.gov.pt//i/?IIIF=/ce/ba/df/ab/cebadfab-48bf-40fe-bbfd-2b80fac563eb/iiif/cam-310-1-p_0000_000001.tif/full/!300,500/0/default.jpg
322581;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f5/2d/85/d8/f52d85d8-2d72-4591-95d3-3ad28a165491/iiif/cam-1109-p_0000_000005.tif/full/!300,500/0/default.jpg
322736;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7c/9a/24/b0/7c9a24b0-a692-48d7-8119-0913e6699bc7/iiif/cam-322-4-p_0000_000001.tif/full/!300,500/0/default.jpg
322799;https://bndigital.bnportugal.gov.pt//i/?IIIF=/04/33/19/1d/0433191d-edda-4794-8b25-1b35b945c05f/iiif/cam-324-p_0000_000008.tif/full/!300,500/0/default.jpg
322887;https://bndigital.bnportugal.gov.pt//i/?IIIF=/75/34/d4/1e/7534d41e-5b60-46a8-a3bb-a599605724f7/iiif/cam-328-p_0000_000007.tif/full/!300,500/0/default.jpg
322954;https://bndigital.bnportugal.gov.pt//i/?IIIF=/67/5a/92/38/675a9238-8a14-4289-899f-c737cbe28197/iiif/cam-335-p_0009.tif/full/!300,500/0/default.jpg
322989;https://bndigital.bnportugal.gov.pt//i/?IIIF=/39/a8/d4/69/39a8d469-8e7d-4252-bd18-b547c0e0cb90/iiif/cam-336-p_0000_000010.tif/full/!300,500/0/default.jpg
322999;https://bndigital.bnportugal.gov.pt//i/?IIIF=/74/b8/87/97/74b88797-a25b-451f-aced-cb9bea2c251d/iiif/cam-337-p_0000_000005.tif/full/!300,500/0/default.jpg
323039;https://bndigital.bnportugal.gov.pt//i/?IIIF=/63/4f/b5/f3/634fb5f3-6f24-42c8-81be-f0a3e1c34640/iiif/cam-341-p_0007.tif/full/!300,500/0/default.jpg
323043;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f2/5e/db/bd/f25edbbd-988d-454a-804a-5d68271ff8d2/iiif/cam-343-p_0007.tif/full/!300,500/0/default.jpg
323061;https://bndigital.bnportugal.gov.pt//i/?IIIF=/18/0a/f1/57/180af157-446c-46b5-bfe5-5c705aee65b1/iiif/cam-344-p_0007.tif/full/!300,500/0/default.jpg
323121;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a8/b3/25/49/a8b32549-16d1-4daa-b78c-2c551e998fad/iiif/cam-346-2-p_0000_000001.tif/full/!300,500/0/default.jpg
323222;https://bndigital.bnportugal.gov.pt//i/?IIIF=/3f/ed/c6/80/3fedc680-abd8-497b-b1db-64f4c6aafa08/iiif/cam-350-2-p_0007.tif/full/!300,500/0/default.jpg
323263;https://bndigital.bnportugal.gov.pt//i/?IIIF=/df/09/c8/c4/df09c8c4-f836-4a25-a70a-c4a7ed85b091/iiif/cam-350-3-p_0002.tif/full/!300,500/0/default.jpg
324256;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8f/48/ea/8b/8f48ea8b-f2de-4d46-9614-f7a96b1892f8/iiif/cam-1304-v_0000_000005.tif/full/!300,500/0/default.jpg
328182;https://bndigital.bnportugal.gov.pt//i/?IIIF=/e1/d4/c7/30/e1d4c730-fc4d-4790-a977-37d11546f9d4/iiif/cam-360-p_0000_000007.tif/full/!300,500/0/default.jpg
330209;https://bndigital.bnportugal.gov.pt//i/?IIIF=/20/e2/74/9d/20e2749d-b695-491a-afa1-775dbc88d31d/iiif/cam-353-p_0000_000009.tif/full/!300,500/0/default.jpg
330294;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1d/ca/9f/b5/1dca9fb5-0aca-4326-b0c1-ba90eba29fa1/iiif/cam-419-3-p_0002.tif/full/!300,500/0/default.jpg
330369;https://bndigital.bnportugal.gov.pt//i/?IIIF=/33/aa/8c/cf/33aa8ccf-127a-4b63-aed9-3852f63347b1/iiif/cam-438-p_0000_000009.tif/full/!300,500/0/default.jpg
